Airport,Category,date,amount,company_name
"Flughafen Wien Gruppe (VIE, MLA, KSC)",Cargo in Tonnen (Luftfracht und Trucking),01.09.2018,,Flughafen Wien AG
Flughafen Wien (VIE),Passagiere,01.09.2018,2696340.0,Flughafen Wien AG
Flughafen Wien (VIE),Lokalpassagiere,01.09.2018,2005766.0,Flughafen Wien AG
Flughafen Wien (VIE),Transferpassagiere,01.09.2018,682240.0,Flughafen Wien AG
Flughafen Wien (VIE),Flugbewegungen (an + ab),01.09.2018,22428.0,Flughafen Wien AG
Flughafen Wien (VIE),Cargo in Tonnen (Luftfracht und Trucking),01.09.2018,25675506.93,Flughafen Wien AG
"Flughafen Malta (MLA, voll konsolidiert)",Passagiere,01.09.2018,706814.0,Flughafen Wien AG
"Flughafen Malta (MLA, voll konsolidiert)",Lokalpassagiere,01.09.2018,701405.0,Flughafen Wien AG
"Flughafen Malta (MLA, voll konsolidiert)",Transferpassagiere,01.09.2018,4914.0,Flughafen Wien AG
"Flughafen Malta (MLA, voll konsolidiert)",Flugbewegungen (an + ab),01.09.2018,4766.0,Flughafen Wien AG
"Flughafen Malta (MLA, voll konsolidiert)",Cargo in Tonnen (Luftfracht und Trucking),01.09.2018,1174278.0,Flughafen Wien AG
"Flughafen Kosice (KSC, At-Equity konsolidiert)",Passagiere,01.09.2018,54244.0,Flughafen Wien AG
"Flughafen Kosice (KSC, At-Equity konsolidiert)",Lokalpassagiere,01.09.2018,53430.0,Flughafen Wien AG
"Flughafen Kosice (KSC, At-Equity konsolidiert)",Transferpassagiere,01.09.2018,0.0,Flughafen Wien AG
"Flughafen Kosice (KSC, At-Equity konsolidiert)",Flugbewegungen (an + ab),01.09.2018,621.0,Flughafen Wien AG
"Flughafen Kosice (KSC, At-Equity konsolidiert)",Cargo in Tonnen (Luftfracht und Trucking),01.09.2018,3635.0,Flughafen Wien AG
"Flughafen Wien Gruppe (VIE, MLA, KSC)",Passagiere,01.09.2018,3457398.0,Flughafen Wien AG
"Flughafen Wien Gruppe (VIE, MLA, KSC)",Lokalpassagiere,01.09.2018,2760601.0,Flughafen Wien AG
"Flughafen Wien Gruppe (VIE, MLA, KSC)",Transferpassagiere,01.09.2018,687154.0,Flughafen Wien AG
"Flughafen Wien Gruppe (VIE, MLA, KSC)",Flugbewegungen (an + ab),01.09.2018,27815.0,Flughafen Wien AG
"Flughafen Wien Gruppe (VIE, MLA, KSC)",Cargo in Tonnen (Luftfracht und Trucking),01.09.2018,26853419.93,Flughafen Wien AG
Flughafen Wien (VIE),Passagiere,01.10.2018,,Flughafen Wien AG
Flughafen Wien (VIE),Lokalpassagiere,01.10.2018,,Flughafen Wien AG
Flughafen Wien (VIE),Transferpassagiere,01.10.2018,,Flughafen Wien AG
Flughafen Wien (VIE),Flugbewegungen (an + ab),01.10.2018,,Flughafen Wien AG
Flughafen Wien (VIE),Cargo in Tonnen (Luftfracht und Trucking),01.10.2018,,Flughafen Wien AG
"Flughafen Malta (MLA, voll konsolidiert)",Passagiere,01.10.2018,,Flughafen Wien AG
"Flughafen Malta (MLA, voll konsolidiert)",Lokalpassagiere,01.10.2018,,Flughafen Wien AG
"Flughafen Malta (MLA, voll konsolidiert)",Transferpassagiere,01.10.2018,,Flughafen Wien AG
"Flughafen Malta (MLA, voll konsolidiert)",Flugbewegungen (an + ab),01.10.2018,,Flughafen Wien AG
"Flughafen Malta (MLA, voll konsolidiert)",Cargo in Tonnen (Luftfracht und Trucking),01.10.2018,,Flughafen Wien AG
"Flughafen Kosice (KSC, At-Equity konsolidiert)",Passagiere,01.10.2018,,Flughafen Wien AG
"Flughafen Kosice (KSC, At-Equity konsolidiert)",Lokalpassagiere,01.10.2018,,Flughafen Wien AG
"Flughafen Kosice (KSC, At-Equity konsolidiert)",Transferpassagiere,01.10.2018,,Flughafen Wien AG
"Flughafen Kosice (KSC, At-Equity konsolidiert)",Flugbewegungen (an + ab),01.10.2018,,Flughafen Wien AG
"Flughafen Kosice (KSC, At-Equity konsolidiert)",Cargo in Tonnen (Luftfracht und Trucking),01.10.2018,,Flughafen Wien AG
"Flughafen Wien Gruppe (VIE, MLA, KSC)",Passagiere,01.10.2018,,Flughafen Wien AG
"Flughafen Wien Gruppe (VIE, MLA, KSC)",Lokalpassagiere,01.10.2018,,Flughafen Wien AG
"Flughafen Wien Gruppe (VIE, MLA, KSC)",Transferpassagiere,01.10.2018,,Flughafen Wien AG
"Flughafen Wien Gruppe (VIE, MLA, KSC)",Flugbewegungen (an + ab),01.10.2018,,Flughafen Wien AG
"Flughafen Wien Gruppe (VIE, MLA, KSC)",Cargo in Tonnen (Luftfracht und Trucking),01.10.2018,,Flughafen Wien AG
Flughafen Wien (VIE),Passagiere,01.10.2018,,Flughafen Wien AG
Flughafen Wien (VIE),Lokalpassagiere,01.10.2018,,Flughafen Wien AG
Flughafen Wien (VIE),Transferpassagiere,01.10.2018,,Flughafen Wien AG
Flughafen Wien (VIE),Flugbewegungen (an + ab),01.10.2018,,Flughafen Wien AG
Flughafen Wien (VIE),Cargo in Tonnen (Luftfracht und Trucking),01.10.2018,,Flughafen Wien AG
"Flughafen Malta (MLA, voll konsolidiert)",Passagiere,01.10.2018,,Flughafen Wien AG
"Flughafen Malta (MLA, voll konsolidiert)",Lokalpassagiere,01.10.2018,,Flughafen Wien AG
"Flughafen Malta (MLA, voll konsolidiert)",Transferpassagiere,01.10.2018,,Flughafen Wien AG
"Flughafen Malta (MLA, voll konsolidiert)",Flugbewegungen (an + ab),01.10.2018,,Flughafen Wien AG
"Flughafen Malta (MLA, voll konsolidiert)",Cargo in Tonnen (Luftfracht und Trucking),01.10.2018,,Flughafen Wien AG
"Flughafen Kosice (KSC, At-Equity konsolidiert)",Passagiere,01.10.2018,,Flughafen Wien AG
"Flughafen Kosice (KSC, At-Equity konsolidiert)",Lokalpassagiere,01.10.2018,,Flughafen Wien AG
"Flughafen Kosice (KSC, At-Equity konsolidiert)",Transferpassagiere,01.10.2018,,Flughafen Wien AG
"Flughafen Kosice (KSC, At-Equity konsolidiert)",Flugbewegungen (an + ab),01.10.2018,,Flughafen Wien AG
"Flughafen Kosice (KSC, At-Equity konsolidiert)",Cargo in Tonnen (Luftfracht und Trucking),01.10.2018,,Flughafen Wien AG
"Flughafen Wien Gruppe (VIE, MLA, KSC)",Passagiere,01.10.2018,,Flughafen Wien AG
"Flughafen Wien Gruppe (VIE, MLA, KSC)",Lokalpassagiere,01.10.2018,,Flughafen Wien AG
"Flughafen Wien Gruppe (VIE, MLA, KSC)",Transferpassagiere,01.10.2018,,Flughafen Wien AG
"Flughafen Wien Gruppe (VIE, MLA, KSC)",Flugbewegungen (an + ab),01.10.2018,,Flughafen Wien AG
"Flughafen Wien Gruppe (VIE, MLA, KSC)",Cargo in Tonnen (Luftfracht und Trucking),01.10.2018,,Flughafen Wien AG
Flughafen Wien (VIE),Passagiere,01.10.2018,,Flughafen Wien AG
Flughafen Wien (VIE),Lokalpassagiere,01.10.2018,,Flughafen Wien AG
Flughafen Wien (VIE),Transferpassagiere,01.10.2018,,Flughafen Wien AG
Flughafen Wien (VIE),Flugbewegungen (an + ab),01.10.2018,,Flughafen Wien AG
Flughafen Wien (VIE),Cargo in Tonnen (Luftfracht und Trucking),01.10.2018,,Flughafen Wien AG
"Flughafen Malta (MLA, voll konsolidiert)",Passagiere,01.10.2018,,Flughafen Wien AG
"Flughafen Malta (MLA, voll konsolidiert)",Lokalpassagiere,01.10.2018,,Flughafen Wien AG
"Flughafen Malta (MLA, voll konsolidiert)",Transferpassagiere,01.10.2018,,Flughafen Wien AG
"Flughafen Malta (MLA, voll konsolidiert)",Flugbewegungen (an + ab),01.10.2018,,Flughafen Wien AG
"Flughafen Malta (MLA, voll konsolidiert)",Cargo in Tonnen (Luftfracht und Trucking),01.10.2018,,Flughafen Wien AG
"Flughafen Kosice (KSC, At-Equity konsolidiert)",Passagiere,01.10.2018,,Flughafen Wien AG
"Flughafen Kosice (KSC, At-Equity konsolidiert)",Lokalpassagiere,01.10.2018,,Flughafen Wien AG
"Flughafen Kosice (KSC, At-Equity konsolidiert)",Transferpassagiere,01.10.2018,,Flughafen Wien AG
"Flughafen Kosice (KSC, At-Equity konsolidiert)",Flugbewegungen (an + ab),01.10.2018,,Flughafen Wien AG
"Flughafen Kosice (KSC, At-Equity konsolidiert)",Cargo in Tonnen (Luftfracht und Trucking),01.10.2018,,Flughafen Wien AG
"Flughafen Wien Gruppe (VIE, MLA, KSC)",Passagiere,01.10.2018,,Flughafen Wien AG
"Flughafen Wien Gruppe (VIE, MLA, KSC)",Lokalpassagiere,01.10.2018,,Flughafen Wien AG
"Flughafen Wien Gruppe (VIE, MLA, KSC)",Transferpassagiere,01.10.2018,,Flughafen Wien AG
"Flughafen Wien Gruppe (VIE, MLA, KSC)",Flugbewegungen (an + ab),01.10.2018,,Flughafen Wien AG
"Flughafen Wien Gruppe (VIE, MLA, KSC)",Cargo in Tonnen (Luftfracht und Trucking),01.10.2018,,Flughafen Wien AG
Flughafen Wien (VIE),Passagiere,01.10.2018,2583961.0,Flughafen Wien AG
Flughafen Wien (VIE),Lokalpassagiere,01.10.2018,1918296.0,Flughafen Wien AG
Flughafen Wien (VIE),Transferpassagiere,01.10.2018,658624.0,Flughafen Wien AG
Flughafen Wien (VIE),Flugbewegungen (an + ab),01.10.2018,22684.0,Flughafen Wien AG
Flughafen Wien (VIE),Cargo in Tonnen (Luftfracht und Trucking),01.10.2018,27410802.1,Flughafen Wien AG
"Flughafen Malta (MLA, voll konsolidiert)",Passagiere,01.10.2018,646559.0,Flughafen Wien AG
"Flughafen Malta (MLA, voll konsolidiert)",Lokalpassagiere,01.10.2018,639915.0,Flughafen Wien AG
"Flughafen Malta (MLA, voll konsolidiert)",Transferpassagiere,01.10.2018,6554.0,Flughafen Wien AG
"Flughafen Malta (MLA, voll konsolidiert)",Flugbewegungen (an + ab),01.10.2018,4580.0,Flughafen Wien AG
"Flughafen Malta (MLA, voll konsolidiert)",Cargo in Tonnen (Luftfracht und Trucking),01.10.2018,1421030.0,Flughafen Wien AG
"Flughafen Kosice (KSC, At-Equity konsolidiert)",Passagiere,01.10.2018,33790.0,Flughafen Wien AG
"Flughafen Kosice (KSC, At-Equity konsolidiert)",Lokalpassagiere,01.10.2018,32630.0,Flughafen Wien AG
"Flughafen Kosice (KSC, At-Equity konsolidiert)",Transferpassagiere,01.10.2018,0.0,Flughafen Wien AG
"Flughafen Kosice (KSC, At-Equity konsolidiert)",Flugbewegungen (an + ab),01.10.2018,475.0,Flughafen Wien AG
"Flughafen Kosice (KSC, At-Equity konsolidiert)",Cargo in Tonnen (Luftfracht und Trucking),01.10.2018,5990.0,Flughafen Wien AG
"Flughafen Wien Gruppe (VIE, MLA, KSC)",Passagiere,01.10.2018,3264310.0,Flughafen Wien AG
"Flughafen Wien Gruppe (VIE, MLA, KSC)",Lokalpassagiere,01.10.2018,2590841.0,Flughafen Wien AG
"Flughafen Wien Gruppe (VIE, MLA, KSC)",Transferpassagiere,01.10.2018,665178.0,Flughafen Wien AG
"Flughafen Wien Gruppe (VIE, MLA, KSC)",Flugbewegungen (an + ab),01.10.2018,27739.0,Flughafen Wien AG
"Flughafen Wien Gruppe (VIE, MLA, KSC)",Cargo in Tonnen (Luftfracht und Trucking),01.10.2018,28837822.1,Flughafen Wien AG
Flughafen Wien (VIE),Passagiere,01.11.2018,,Flughafen Wien AG
Flughafen Wien (VIE),Lokalpassagiere,01.11.2018,,Flughafen Wien AG
Flughafen Wien (VIE),Transferpassagiere,01.11.2018,,Flughafen Wien AG
Flughafen Wien (VIE),Flugbewegungen (an + ab),01.11.2018,,Flughafen Wien AG
Flughafen Wien (VIE),Cargo in Tonnen (Luftfracht und Trucking),01.11.2018,,Flughafen Wien AG
"Flughafen Malta (MLA, voll konsolidiert)",Passagiere,01.11.2018,,Flughafen Wien AG
"Flughafen Malta (MLA, voll konsolidiert)",Lokalpassagiere,01.11.2018,,Flughafen Wien AG
"Flughafen Malta (MLA, voll konsolidiert)",Transferpassagiere,01.11.2018,,Flughafen Wien AG
"Flughafen Malta (MLA, voll konsolidiert)",Flugbewegungen (an + ab),01.11.2018,,Flughafen Wien AG
"Flughafen Malta (MLA, voll konsolidiert)",Cargo in Tonnen (Luftfracht und Trucking),01.11.2018,,Flughafen Wien AG
"Flughafen Kosice (KSC, At-Equity konsolidiert)",Passagiere,01.11.2018,,Flughafen Wien AG
"Flughafen Kosice (KSC, At-Equity konsolidiert)",Lokalpassagiere,01.11.2018,,Flughafen Wien AG
"Flughafen Kosice (KSC, At-Equity konsolidiert)",Transferpassagiere,01.11.2018,,Flughafen Wien AG
"Flughafen Kosice (KSC, At-Equity konsolidiert)",Flugbewegungen (an + ab),01.11.2018,,Flughafen Wien AG
"Flughafen Kosice (KSC, At-Equity konsolidiert)",Cargo in Tonnen (Luftfracht und Trucking),01.11.2018,,Flughafen Wien AG
"Flughafen Wien Gruppe (VIE, MLA, KSC)",Passagiere,01.11.2018,,Flughafen Wien AG
"Flughafen Wien Gruppe (VIE, MLA, KSC)",Lokalpassagiere,01.11.2018,,Flughafen Wien AG
"Flughafen Wien Gruppe (VIE, MLA, KSC)",Transferpassagiere,01.11.2018,,Flughafen Wien AG
"Flughafen Wien Gruppe (VIE, MLA, KSC)",Flugbewegungen (an + ab),01.11.2018,,Flughafen Wien AG
"Flughafen Wien Gruppe (VIE, MLA, KSC)",Cargo in Tonnen (Luftfracht und Trucking),01.11.2018,,Flughafen Wien AG
Flughafen Wien (VIE),Passagiere,01.11.2018,,Flughafen Wien AG
Flughafen Wien (VIE),Lokalpassagiere,01.11.2018,,Flughafen Wien AG
Flughafen Wien (VIE),Transferpassagiere,01.11.2018,,Flughafen Wien AG
Flughafen Wien (VIE),Flugbewegungen (an + ab),01.11.2018,,Flughafen Wien AG
Flughafen Wien (VIE),Cargo in Tonnen (Luftfracht und Trucking),01.11.2018,,Flughafen Wien AG
"Flughafen Malta (MLA, voll konsolidiert)",Passagiere,01.11.2018,,Flughafen Wien AG
"Flughafen Malta (MLA, voll konsolidiert)",Lokalpassagiere,01.11.2018,,Flughafen Wien AG
"Flughafen Malta (MLA, voll konsolidiert)",Transferpassagiere,01.11.2018,,Flughafen Wien AG
"Flughafen Malta (MLA, voll konsolidiert)",Flugbewegungen (an + ab),01.11.2018,,Flughafen Wien AG
"Flughafen Malta (MLA, voll konsolidiert)",Cargo in Tonnen (Luftfracht und Trucking),01.11.2018,,Flughafen Wien AG
"Flughafen Kosice (KSC, At-Equity konsolidiert)",Passagiere,01.11.2018,,Flughafen Wien AG
"Flughafen Kosice (KSC, At-Equity konsolidiert)",Lokalpassagiere,01.11.2018,,Flughafen Wien AG
"Flughafen Kosice (KSC, At-Equity konsolidiert)",Transferpassagiere,01.11.2018,,Flughafen Wien AG
"Flughafen Kosice (KSC, At-Equity konsolidiert)",Flugbewegungen (an + ab),01.11.2018,,Flughafen Wien AG
"Flughafen Kosice (KSC, At-Equity konsolidiert)",Cargo in Tonnen (Luftfracht und Trucking),01.11.2018,,Flughafen Wien AG
"Flughafen Wien Gruppe (VIE, MLA, KSC)",Passagiere,01.11.2018,,Flughafen Wien AG
"Flughafen Wien Gruppe (VIE, MLA, KSC)",Lokalpassagiere,01.11.2018,,Flughafen Wien AG
"Flughafen Wien Gruppe (VIE, MLA, KSC)",Transferpassagiere,01.11.2018,,Flughafen Wien AG
"Flughafen Wien Gruppe (VIE, MLA, KSC)",Flugbewegungen (an + ab),01.11.2018,,Flughafen Wien AG
"Flughafen Wien Gruppe (VIE, MLA, KSC)",Cargo in Tonnen (Luftfracht und Trucking),01.11.2018,,Flughafen Wien AG
Flughafen Wien (VIE),Passagiere,01.11.2018,,Flughafen Wien AG
Flughafen Wien (VIE),Lokalpassagiere,01.11.2018,,Flughafen Wien AG
Flughafen Wien (VIE),Transferpassagiere,01.11.2018,,Flughafen Wien AG
Flughafen Wien (VIE),Flugbewegungen (an + ab),01.11.2018,,Flughafen Wien AG
Flughafen Wien (VIE),Cargo in Tonnen (Luftfracht und Trucking),01.11.2018,,Flughafen Wien AG
"Flughafen Malta (MLA, voll konsolidiert)",Passagiere,01.11.2018,,Flughafen Wien AG
"Flughafen Malta (MLA, voll konsolidiert)",Lokalpassagiere,01.11.2018,,Flughafen Wien AG
"Flughafen Malta (MLA, voll konsolidiert)",Transferpassagiere,01.11.2018,,Flughafen Wien AG
"Flughafen Malta (MLA, voll konsolidiert)",Flugbewegungen (an + ab),01.11.2018,,Flughafen Wien AG
"Flughafen Malta (MLA, voll konsolidiert)",Cargo in Tonnen (Luftfracht und Trucking),01.11.2018,,Flughafen Wien AG
"Flughafen Kosice (KSC, At-Equity konsolidiert)",Passagiere,01.11.2018,,Flughafen Wien AG
"Flughafen Kosice (KSC, At-Equity konsolidiert)",Lokalpassagiere,01.11.2018,,Flughafen Wien AG
"Flughafen Kosice (KSC, At-Equity konsolidiert)",Transferpassagiere,01.11.2018,,Flughafen Wien AG
"Flughafen Kosice (KSC, At-Equity konsolidiert)",Flugbewegungen (an + ab),01.11.2018,,Flughafen Wien AG
"Flughafen Kosice (KSC, At-Equity konsolidiert)",Cargo in Tonnen (Luftfracht und Trucking),01.11.2018,,Flughafen Wien AG
"Flughafen Wien Gruppe (VIE, MLA, KSC)",Passagiere,01.11.2018,,Flughafen Wien AG
"Flughafen Wien Gruppe (VIE, MLA, KSC)",Lokalpassagiere,01.11.2018,,Flughafen Wien AG
"Flughafen Wien Gruppe (VIE, MLA, KSC)",Transferpassagiere,01.11.2018,,Flughafen Wien AG
"Flughafen Wien Gruppe (VIE, MLA, KSC)",Flugbewegungen (an + ab),01.11.2018,,Flughafen Wien AG
"Flughafen Wien Gruppe (VIE, MLA, KSC)",Cargo in Tonnen (Luftfracht und Trucking),01.11.2018,,Flughafen Wien AG
Flughafen Wien (VIE),Passagiere,01.11.2018,2192658.0,Flughafen Wien AG
Flughafen Wien (VIE),Lokalpassagiere,01.11.2018,1728145.0,Flughafen Wien AG
Flughafen Wien (VIE),Transferpassagiere,01.11.2018,457644.0,Flughafen Wien AG
Flughafen Wien (VIE),Flugbewegungen (an + ab),01.11.2018,20256.0,Flughafen Wien AG
Flughafen Wien (VIE),Cargo in Tonnen (Luftfracht und Trucking),01.11.2018,26288396.58,Flughafen Wien AG
"Flughafen Malta (MLA, voll konsolidiert)",Passagiere,01.11.2018,453563.0,Flughafen Wien AG
"Flughafen Malta (MLA, voll konsolidiert)",Lokalpassagiere,01.11.2018,450656.0,Flughafen Wien AG
"Flughafen Malta (MLA, voll konsolidiert)",Transferpassagiere,01.11.2018,2712.0,Flughafen Wien AG
"Flughafen Malta (MLA, voll konsolidiert)",Flugbewegungen (an + ab),01.11.2018,3357.0,Flughafen Wien AG
"Flughafen Malta (MLA, voll konsolidiert)",Cargo in Tonnen (Luftfracht und Trucking),01.11.2018,1392150.0,Flughafen Wien AG
"Flughafen Kosice (KSC, At-Equity konsolidiert)",Passagiere,01.11.2018,30236.0,Flughafen Wien AG
"Flughafen Kosice (KSC, At-Equity konsolidiert)",Lokalpassagiere,01.11.2018,28757.0,Flughafen Wien AG
"Flughafen Kosice (KSC, At-Equity konsolidiert)",Transferpassagiere,01.11.2018,0.0,Flughafen Wien AG
"Flughafen Kosice (KSC, At-Equity konsolidiert)",Flugbewegungen (an + ab),01.11.2018,426.0,Flughafen Wien AG
"Flughafen Kosice (KSC, At-Equity konsolidiert)",Cargo in Tonnen (Luftfracht und Trucking),01.11.2018,4081.0,Flughafen Wien AG
"Flughafen Wien Gruppe (VIE, MLA, KSC)",Passagiere,01.11.2018,2676457.0,Flughafen Wien AG
"Flughafen Wien Gruppe (VIE, MLA, KSC)",Lokalpassagiere,01.11.2018,2207558.0,Flughafen Wien AG
"Flughafen Wien Gruppe (VIE, MLA, KSC)",Transferpassagiere,01.11.2018,460356.0,Flughafen Wien AG
"Flughafen Wien Gruppe (VIE, MLA, KSC)",Flugbewegungen (an + ab),01.11.2018,24039.0,Flughafen Wien AG
"Flughafen Wien Gruppe (VIE, MLA, KSC)",Cargo in Tonnen (Luftfracht und Trucking),01.11.2018,27684627.58,Flughafen Wien AG
Flughafen Wien (VIE),Passagiere,01.12.2018,,Flughafen Wien AG
Flughafen Wien (VIE),Lokalpassagiere,01.12.2018,,Flughafen Wien AG
Flughafen Wien (VIE),Transferpassagiere,01.12.2018,,Flughafen Wien AG
Flughafen Wien (VIE),Flugbewegungen (an + ab),01.12.2018,,Flughafen Wien AG
Flughafen Wien (VIE),Cargo in Tonnen (Luftfracht und Trucking),01.12.2018,,Flughafen Wien AG
"Flughafen Malta (MLA, voll konsolidiert)",Passagiere,01.12.2018,,Flughafen Wien AG
"Flughafen Malta (MLA, voll konsolidiert)",Lokalpassagiere,01.12.2018,,Flughafen Wien AG
"Flughafen Malta (MLA, voll konsolidiert)",Transferpassagiere,01.12.2018,,Flughafen Wien AG
"Flughafen Malta (MLA, voll konsolidiert)",Flugbewegungen (an + ab),01.12.2018,,Flughafen Wien AG
"Flughafen Malta (MLA, voll konsolidiert)",Cargo in Tonnen (Luftfracht und Trucking),01.12.2018,,Flughafen Wien AG
"Flughafen Kosice (KSC, At-Equity konsolidiert)",Passagiere,01.12.2018,,Flughafen Wien AG
"Flughafen Kosice (KSC, At-Equity konsolidiert)",Lokalpassagiere,01.12.2018,,Flughafen Wien AG
"Flughafen Kosice (KSC, At-Equity konsolidiert)",Transferpassagiere,01.12.2018,,Flughafen Wien AG
"Flughafen Kosice (KSC, At-Equity konsolidiert)",Flugbewegungen (an + ab),01.12.2018,,Flughafen Wien AG
"Flughafen Kosice (KSC, At-Equity konsolidiert)",Cargo in Tonnen (Luftfracht und Trucking),01.12.2018,,Flughafen Wien AG
"Flughafen Wien Gruppe (VIE, MLA, KSC)",Passagiere,01.12.2018,,Flughafen Wien AG
"Flughafen Wien Gruppe (VIE, MLA, KSC)",Lokalpassagiere,01.12.2018,,Flughafen Wien AG
"Flughafen Wien Gruppe (VIE, MLA, KSC)",Transferpassagiere,01.12.2018,,Flughafen Wien AG
"Flughafen Wien Gruppe (VIE, MLA, KSC)",Flugbewegungen (an + ab),01.12.2018,,Flughafen Wien AG
"Flughafen Wien Gruppe (VIE, MLA, KSC)",Cargo in Tonnen (Luftfracht und Trucking),01.12.2018,,Flughafen Wien AG
Flughafen Wien (VIE),Passagiere,01.12.2018,,Flughafen Wien AG
Flughafen Wien (VIE),Lokalpassagiere,01.12.2018,,Flughafen Wien AG
Flughafen Wien (VIE),Transferpassagiere,01.12.2018,,Flughafen Wien AG
Flughafen Wien (VIE),Flugbewegungen (an + ab),01.12.2018,,Flughafen Wien AG
Flughafen Wien (VIE),Cargo in Tonnen (Luftfracht und Trucking),01.12.2018,,Flughafen Wien AG
"Flughafen Malta (MLA, voll konsolidiert)",Passagiere,01.12.2018,,Flughafen Wien AG
"Flughafen Malta (MLA, voll konsolidiert)",Lokalpassagiere,01.12.2018,,Flughafen Wien AG
"Flughafen Malta (MLA, voll konsolidiert)",Transferpassagiere,01.12.2018,,Flughafen Wien AG
"Flughafen Malta (MLA, voll konsolidiert)",Flugbewegungen (an + ab),01.12.2018,,Flughafen Wien AG
"Flughafen Malta (MLA, voll konsolidiert)",Cargo in Tonnen (Luftfracht und Trucking),01.12.2018,,Flughafen Wien AG
"Flughafen Kosice (KSC, At-Equity konsolidiert)",Passagiere,01.12.2018,,Flughafen Wien AG
"Flughafen Kosice (KSC, At-Equity konsolidiert)",Lokalpassagiere,01.12.2018,,Flughafen Wien AG
"Flughafen Kosice (KSC, At-Equity konsolidiert)",Transferpassagiere,01.12.2018,,Flughafen Wien AG
"Flughafen Kosice (KSC, At-Equity konsolidiert)",Flugbewegungen (an + ab),01.12.2018,,Flughafen Wien AG
"Flughafen Kosice (KSC, At-Equity konsolidiert)",Cargo in Tonnen (Luftfracht und Trucking),01.12.2018,,Flughafen Wien AG
"Flughafen Wien Gruppe (VIE, MLA, KSC)",Passagiere,01.12.2018,,Flughafen Wien AG
"Flughafen Wien Gruppe (VIE, MLA, KSC)",Lokalpassagiere,01.12.2018,,Flughafen Wien AG
"Flughafen Wien Gruppe (VIE, MLA, KSC)",Transferpassagiere,01.12.2018,,Flughafen Wien AG
"Flughafen Wien Gruppe (VIE, MLA, KSC)",Flugbewegungen (an + ab),01.12.2018,,Flughafen Wien AG
"Flughafen Wien Gruppe (VIE, MLA, KSC)",Cargo in Tonnen (Luftfracht und Trucking),01.12.2018,,Flughafen Wien AG
Flughafen Wien (VIE),Passagiere,01.12.2018,,Flughafen Wien AG
Flughafen Wien (VIE),Lokalpassagiere,01.12.2018,,Flughafen Wien AG
Flughafen Wien (VIE),Transferpassagiere,01.12.2018,,Flughafen Wien AG
Flughafen Wien (VIE),Flugbewegungen (an + ab),01.12.2018,,Flughafen Wien AG
Flughafen Wien (VIE),Cargo in Tonnen (Luftfracht und Trucking),01.12.2018,,Flughafen Wien AG
"Flughafen Malta (MLA, voll konsolidiert)",Passagiere,01.12.2018,,Flughafen Wien AG
"Flughafen Malta (MLA, voll konsolidiert)",Lokalpassagiere,01.12.2018,,Flughafen Wien AG
"Flughafen Malta (MLA, voll konsolidiert)",Transferpassagiere,01.12.2018,,Flughafen Wien AG
"Flughafen Malta (MLA, voll konsolidiert)",Flugbewegungen (an + ab),01.12.2018,,Flughafen Wien AG
"Flughafen Malta (MLA, voll konsolidiert)",Cargo in Tonnen (Luftfracht und Trucking),01.12.2018,,Flughafen Wien AG
"Flughafen Kosice (KSC, At-Equity konsolidiert)",Passagiere,01.12.2018,,Flughafen Wien AG
"Flughafen Kosice (KSC, At-Equity konsolidiert)",Lokalpassagiere,01.12.2018,,Flughafen Wien AG
"Flughafen Kosice (KSC, At-Equity konsolidiert)",Transferpassagiere,01.12.2018,,Flughafen Wien AG
"Flughafen Kosice (KSC, At-Equity konsolidiert)",Flugbewegungen (an + ab),01.12.2018,,Flughafen Wien AG
